Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
27,-106.54707,2.295419,-116.09975,-103.10277,50.937798,22.0,114.0,-8.1024065,-10.537652,-5.659692,0.09716008,-2.157587,1.5003134,-0.09716007,0.13514991,-0.0077556,-0.018904602,0.7264922,0.0019975668,80.0,4304,1.0036067,0.00029479999999999996,-85.23814392089844,10.392936706542969,0.5003506568663759,864000,789,1120
28,-107.100685,2.5508232,-118.50531,-102.80768,53.376884,23.0,127.0,-8.002138,-10.517841,-5.771765,0.13834749,-1.9274669,1.573297,-0.13834749,0.14895937,-0.009152999,-0.029173605,0.7258272,0.0022645418,80.0,4304,1.0067883,0.00029459999999999995,-85.04503631591797,10.607965469360352,0.5000179999743863,896000,816,1149
29,-107.31574,2.5267594,-118.249084,-102.76812,56.21693,23.0,120.0,-7.837176,-10.111038,-5.691093,0.17099744,-2.5266051,1.4477838,-0.17099746,0.14901844,-0.008855067,-0.04060582,0.7251616,0.00213064,80.0,4304,1.0094221,0.00029439999999999995,-84.837158203125,10.834022521972656,0.4996853259799178,928000,844,1150
30,-107.766815,2.9863164,-121.712616,-103.093925,58.31685,19.0,158.0,-7.6819916,-10.063914,-5.382438,0.19867243,-2.1539745,1.4524578,-0.19867241,0.15666732,-0.009090848,-0.046420645,0.7244957,0.0021289047,80.0,4304,1.0110118,0.0002942,-84.6114730834961,11.104034423828125,0.4993526649752435,960000,873,1101
31,-107.92845,2.9525442,-128.95132,-103.02556,60.816795,23.0,178.0,-7.443126,-9.676217,-5.229054,0.19922952,-1.7789154,1.5812023,-0.19922952,0.15493082,-0.009263203,-0.049139917,0.7238293,0.002183851,80.0,4304,1.0112063,0.000294,-84.37833404541016,11.374432563781738,0.49901998748530696,992000,904,1058
32,-108.46784,3.17516,-123.11633,-102.917534,63.83968,25.0,152.0,-7.23974,-9.681224,-5.2426076,0.21593487,-2.0748777,1.8108007,-0.21593486,0.15632123,-0.008923989,-0.052743994,0.7231626,0.0020574513,80.0,4304,1.0126816,0.0002938,-84.1285171508789,11.675060272216797,0.49868732356233114,1024000,933,1077
33,-108.76601,3.5185177,-131.25209,-103.36633,65.3627,24.0,183.0,-7.053927,-9.50664,-5.0567317,0.22261982,-1.5660114,1.6443436,-0.2226198,0.15540782,-0.00897596,-0.055010527,0.7224952,0.0020221747,80.0,4304,1.0125145,0.0002936,-83.87998962402344,11.965657234191895,0.4983546734747757,1056000,963,1098
34,-109.21505,3.7404072,-128.53212,-103.36721,69.76974,27.0,207.0,-6.8066845,-9.06333,-4.684344,0.22982223,-8.215437,1.6565413,-0.22982222,0.18087348,-0.009413362,-0.061338775,0.72182757,0.0020530028,80.0,4304,1.0130045,0.0002934,-83.5954360961914,12.347665786743164,0.4980220078064781,1088000,991,1134
35,-109.87793,3.817022,-126.37824,-103.32101,74.4289,24.0,180.0,-6.5516634,-8.790114,-4.6383805,0.24319495,-1.9970317,1.3037332,-0.24319492,0.15720636,-0.008721944,-0.06497057,0.7211592,0.0019151361,80.0,4304,1.0136135,0.00029319999999999997,-83.29945373535156,12.719132423400879,0.49768932688498774,1120000,1021,1074
36,-110.02766,4.08321,-125.936035,-103.95933,74.86556,25.0,185.0,-6.3359756,-8.530749,-4.347416,0.2248497,-2.2424464,1.398623,-0.2248497,0.15122691,-0.009250179,-0.056225434,0.7204906,0.002125342,80.0,4304,1.0137036,0.00029299999999999997,-83.00572204589844,13.09791088104248,0.4973566606824232,1152000,1049,1116
37,-110.59585,4.309244,-128.74329,-103.60606,79.746864,24.0,208.0,-6.055408,-8.425568,-3.9752376,0.21772465,-1.9257674,1.5000341,-0.21772465,0.14401877,-0.008776706,-0.053079206,0.71982163,0.0020986213,80.0,4304,1.0148036,0.00029279999999999996,-82.69657135009766,13.49223518371582,0.4970240094664514,1184000,1078,1116
38,-111.38275,4.8206186,-132.31053,-103.487686,85.48387,27.0,228.0,-5.8063507,-8.239436,-3.9846272,0.22342868,-2.0273042,1.2860987,-0.2234287,0.14676368,-0.009069201,-0.053964946,0.7191521,0.0020446745,80.0,4304,1.0145745,0.0002926,-82.3576889038086,13.9475736618042,0.49669134389942987,1216000,1106,1155
39,-111.6119,5.1831794,-138.5454,-103.53656,85.28075,23.0,231.0,-5.665573,-8.08002,-3.7455783,0.22491036,-1.6350031,2.1192174,-0.22491038,0.14267439,-0.009362806,-0.056257106,0.718482,0.0021795752,80.0,4304,1.0162972,0.0002924,-82.04185485839844,14.332869529724121,0.4963586643081122,1248000,1135,1109
40,-112.16238,4.9593225,-133.29327,-103.8422,90.326706,23.0,246.0,-5.3876486,-7.694264,-3.4592507,0.20467757,-1.8612795,1.6406763,-0.20467755,0.13298938,-0.008963503,-0.04873047,0.7178116,0.0022133258,80.0,4304,1.0135174,0.00029219999999999995,-81.70933532714844,14.751688957214355,0.4960260005845061,1280000,1164,1112
41,-113.23526,5.628042,-138.72464,-103.51899,97.47095,23.0,377.0,-5.158331,-7.4873605,-3.3446345,0.21236543,-1.9905009,1.2292325,-0.21236543,0.13106146,-0.008256882,-0.05031814,0.71714056,0.0020218524,80.0,4304,1.0144402,0.000292,-81.34600067138672,15.23497486114502,0.49569332344985473,1312000,1193,1088
42,-114.34906,6.6443124,-138.28125,-103.483864,105.299,22.0,318.0,-4.950587,-7.2343173,-3.3163862,0.22788376,-1.9371414,1.5122876,-0.22788377,0.1348294,-0.00846988,-0.054946437,0.71646935,0.0020599489,80.0,4304,1.0157329,0.0002918,-80.9346923828125,15.839593887329102,0.4953606627561073,1344000,1223,1093
43,-114.38709,6.5424805,-141.57054,-104.09153,109.0137,27.0,299.0,-4.7019777,-7.134769,-2.984807,0.21048668,-1.7236843,1.1573746,-0.21048668,0.124493554,-0.0085260235,-0.048448537,0.7157974,0.0021163132,80.0,4304,1.015059,0.0002916,-80.5355224609375,16.37848663330078,0.49502798926376246,1376000,1251,1148
44,-115.06223,7.330635,-143.81464,-103.465515,111.366196,22.0,353.0,-4.5139627,-6.9427433,-2.732461,0.2053486,-2.0856385,1.2805904,-0.2053486,0.12272282,-0.008489169,-0.045436647,0.71512514,0.0021049744,80.0,4304,1.0157338,0.0002914,-80.12677764892578,16.94463348388672,0.49469533278470973,1408000,1280,1076
45,-116.34326,6.923093,-149.16084,-103.80621,122.61089,25.0,379.0,-4.273992,-6.525541,-2.6513803,0.20676492,-1.7894759,1.3967861,-0.20676492,0.10995593,-0.007939417,-0.046202965,0.7144526,0.002144762,80.0,4304,1.0162711,0.0002912,-79.69082641601562,17.54916763305664,0.4943626641187013,1440000,1309,1131
46,-117.429,9.694912,-165.08339,-60.87195,132.46219,22.0,500.0,-4.0108323,-6.5479336,-2.4504263,0.20122406,-2.4637895,1.4260083,-0.20122407,0.11243287,-0.008096948,-0.044324473,0.71377957,0.0020245118,80.0,4304,1.0148675,0.00029099999999999997,-79.20822143554688,18.277742385864258,0.49403001303756583,1472000,1338,1088
47,-119.94394,11.084521,-164.07143,-103.59302,148.277,24.0,482.0,-3.7599692,-6.1729064,-2.2591832,0.20083082,-2.0975566,1.1779758,-0.20083082,0.11045368,-0.008207161,-0.043813266,0.7131059,0.0022264565,80.0,4304,1.0155175,0.00029079999999999997,-78.69110870361328,19.064353942871094,0.49369732095365265,1504000,1366,1141
48,-121.03398,11.753706,-167.74908,-81.04276,156.63054,25.0,500.0,-3.527866,-5.967475,-2.0537028,0.18308842,-1.7466962,1.3687927,-0.18308842,0.10427932,-0.007809516,-0.039293252,0.7124319,0.00214357,80.0,4304,1.0154169,0.00029059999999999996,-78.17638397216797,19.805639266967773,0.4933646764718645,1536000,1396,1067
49,-122.26973,15.101014,-177.30055,-61.87698,171.39674,29.0,500.0,-3.2928529,-5.7253504,-1.8340421,0.1830629,-2.3070197,1.3159844,-0.1830629,0.101301424,-0.0076702796,-0.03774838,0.7117573,0.0021346451,80.0,4304,1.0154715,0.00029039999999999996,-77.61006164550781,20.674861907958984,0.4930319916369756,1568000,1424,1145
50,-123.30166,20.78548,-174.82552,-62.118813,218.65034,32.0,500.0,-2.9790742,-5.476966,-1.6402814,0.19379932,-2.2881343,1.4752071,-0.19379932,0.10472238,-0.0076781176,-0.042686224,0.71108246,0.002108832,80.0,4304,1.0160813,0.0002902,-76.89716339111328,21.953475952148438,0.4926993255673415,1600000,1453,1123
51,-118.33269,25.242119,-176.79698,-46.19094,230.45985,25.0,500.0,-2.7267287,-5.259962,-1.529129,0.18718164,-2.1130304,1.4394133,-0.18718164,0.0994415,-0.0074393936,-0.039700344,0.71040684,0.0020242468,80.0,4304,1.0143657,0.00029,-76.13040161132812,23.348201751708984,0.4923666785278051,1632000,1482,1081
52,-120.85511,26.812624,-168.68584,-46.34374,245.73643,25.0,500.0,-2.5109246,-5.091364,-1.3994646,0.17927697,-1.7292287,1.4012463,-0.17927697,0.08916724,-0.006897647,-0.036395334,0.70973104,0.0019580019,80.0,4304,1.014123,0.00028979999999999994,-75.3883056640625,24.573806762695312,0.4920339921279806,1664000,1512,1095
53,-116.25392,32.99714,-190.41797,-44.69852,291.9434,28.0,500.0,-2.294367,-4.85398,-1.2492845,0.18324906,-1.6672416,1.4142944,-0.18324906,0.08339389,-0.0069082454,-0.037539843,0.7090548,0.001971969,80.0,4304,1.0165854,0.0002896,-74.54488372802734,26.030284881591797,0.49170132536663863,1696000,1543,1010
54,-110.39836,33.902718,-185.74615,-42.447803,292.46667,32.0,500.0,-2.0150547,-4.576034,-1.0844678,0.15723935,-1.730273,1.0966908,-0.15723933,0.07028949,-0.0059027188,-0.028026,0.70837796,0.0019124785,80.0,4304,1.0146657,0.0002894,-73.6878433227539,27.453414916992188,0.49136867850800625,1728000,1573,1094
55,-109.7836,36.77717,-184.52808,-39.45693,333.37634,29.0,500.0,-1.8525512,-4.237483,-0.8752748,0.14792523,-1.7935225,1.4633998,-0.14792524,0.062501445,-0.005591817,-0.025101148,0.70770067,0.0018100429,80.0,4304,1.0128696,0.0002892,-72.81266021728516,28.836084365844727,0.4910359932800518,1760000,1602,1112
56,-99.808205,33.206028,-168.79578,-42.630035,366.22354,27.0,500.0,-1.6689597,-3.9652576,-0.9635231,0.14514795,-1.4935386,1.1542767,-0.14514795,0.04860776,-0.00471003,-0.023513915,0.707023,0.0016706311,80.0,4304,1.014128,0.000289,-71.89537048339844,30.262298583984375,0.4907033285619568,1792000,1630,1127
57,-103.24622,36.448593,-202.9238,-45.48904,374.0482,31.0,500.0,-1.4848069,-3.796152,-0.863518,0.119035594,-1.5737965,1.0318304,-0.11903559,0.040153336,-0.0045680013,-0.015481954,0.70634466,0.0018492457,80.0,4304,1.0137961,0.00028879999999999997,-71.01859283447266,31.503095626831055,0.49037065538895963,1824000,1659,1115
58,-89.199615,37.67548,-182.17732,-35.64043,438.8169,87.0,500.0,-1.3152107,-3.685862,-0.76833105,0.119469255,-1.4339783,0.93233997,-0.11946926,0.032350555,-0.0037292372,-0.015636582,0.7056661,0.0016560785,80.0,4304,1.0141494,0.00028859999999999997,-70.08441162109375,32.83757400512695,0.4900380032924869,1856000,1688,1084
59,-82.72767,31.75534,-176.93784,-40.841892,455.15942,33.0,500.0,-1.1578783,-3.5233717,-0.695693,0.10211065,-1.7240825,1.0161,-0.102110654,0.024085982,-0.0031396467,-0.011635302,0.7049872,0.0015441655,80.0,4304,1.0124421,0.00028839999999999996,-69.15240478515625,34.102012634277344,0.4897053433470194,1888000,1718,1064
60,-85.698975,31.531961,-184.84987,-40.25012,421.44,28.0,500.0,-1.0660478,-3.1346765,-0.6099306,0.083594956,-1.5796661,0.88298744,-0.08359496,0.021744272,-0.0028920379,-0.007874868,0.70430756,0.001620699,80.0,4304,1.0121331,0.00028819999999999996,-68.26844787597656,35.197479248046875,0.4893726758750267,1920000,1749,1055
61,-86.54148,30.201172,-181.74509,-41.148327,424.80823,26.0,500.0,-0.97597235,-2.9919794,-0.5860397,0.0734144,-1.7544888,0.91854894,-0.0734144,0.018716186,-0.0027120076,-0.006051692,0.7036275,0.0016253018,80.0,4304,1.011153,0.00028799999999999995,-67.41206359863281,36.184566497802734,0.4890400011987705,1952000,1778,1091
62,-80.96501,28.596628,-174.83598,-40.26107,445.33334,27.0,500.0,-0.8778329,-2.930216,-0.549937,0.06506926,-1.7149285,0.71410877,-0.06506926,0.014619223,-0.0021364242,-0.0049607144,0.702947,0.0014723411,80.0,4304,1.0089885,0.0002878,-66.55722045898438,37.135353088378906,0.4887073196403035,1984000,1805,1188
63,-77.77039,29.345638,-179.49306,-41.83617,460.72058,52.0,500.0,-0.7917993,-3.0201228,-0.4475018,0.057945125,-1.4507797,0.9148084,-0.05794512,0.011670462,-0.0020696437,-0.004131369,0.70226604,0.0015603101,80.0,4304,1.0086794,0.0002876,-65.71836853027344,38.02506637573242,0.48837466063086676,2016000,1837,1005
64,-77.10754,30.492706,-175.99477,-34.11691,470.68655,33.0,500.0,-0.72373617,-3.0323696,-0.42652482,0.048055433,-1.8390121,1.0897075,-0.04805543,0.011319168,-0.0020578243,-0.003115769,0.7015847,0.001577945,80.0,4304,1.0084988,0.00028739999999999994,-64.90253448486328,38.83955764770508,0.48804199534303844,2048000,1865,1134
65,-70.30926,22.9525,-143.6146,-36.981148,468.68655,28.0,500.0,-0.65600765,-2.8364892,-0.3603922,0.04532116,-1.504049,1.0138338,-0.04532116,0.00905639,-0.0019223131,-0.0028447134,0.7009028,0.0015387795,80.0,4304,1.0089209,0.0002872,-64.09052276611328,39.62993621826172,0.4877093240982414,2080000,1895,1097
66,-72.138626,24.308535,-151.02258,-38.62071,464.9394,25.0,500.0,-0.61012405,-2.6732585,-0.32162917,0.036707506,-1.001458,0.51895887,-0.036707506,0.006012641,-0.0014419477,-0.0019005898,0.70022047,0.0015866569,80.0,4304,1.0075402,0.000287,-63.30681610107422,40.34169006347656,0.48737667626760073,2112000,1923,1106
67,-70.79985,21.94303,-142.77681,-44.53154,478.0909,52.0,500.0,-0.56553274,-2.6568284,-0.25726837,0.034042362,-0.8213295,0.8290689,-0.034042362,0.005705978,-0.0013912013,-0.0017638457,0.6995376,0.001599591,80.0,4304,1.0082271,0.0002868,-62.542762756347656,40.99887466430664,0.4870439940524629,2144000,1951,1165
68,-65.05678,17.69862,-129.49701,-34.066837,482.23077,49.0,500.0,-0.5131068,-2.7314227,-0.30979696,0.031387363,-0.83246547,0.82044417,-0.031387366,0.003711691,-0.0010703169,-0.0012934913,0.69885445,0.0014998566,80.0,4304,1.0082822,0.0002866,-61.78302764892578,41.63729476928711,0.48671133585361515,2176000,1980,1110
69,-60.532486,13.506139,-89.53819,-28.918,500.0,500.0,500.0,-0.4656704,-1.5367758,-0.2528047,0.02890131,-0.25153032,0.6722111,-0.028901313,0.0029444124,-0.0009191632,-0.0012579215,0.69817084,0.0014792162,80.0,4304,1.0076563,0.00028639999999999997,-61.03218078613281,42.2476692199707,0.4863786729417219,2208000,2008,1134
70,-64.82086,18.577272,-124.66805,-38.202377,470.36365,57.0,500.0,-0.4448512,-2.566673,-0.24226695,0.020432772,-1.3649948,0.5615302,-0.020432772,0.0035893917,-0.0010826858,-0.00081130216,0.6974866,0.0015066089,80.0,4304,1.0042992,0.00028619999999999996,-60.316402435302734,42.7849006652832,0.486046005637148,2240000,2037,1094
71,-59.542107,15.59301,-108.7704,-32.017723,486.17188,55.0,500.0,-0.4089268,-2.3087063,-0.21262038,0.0201269,-1.4092166,0.9818037,-0.0201269,0.0026995074,-0.0008213017,-0.0007011574,0.69680184,0.0015486287,80.0,4304,1.0055534,0.00028599999999999996,-59.60600662231445,43.305606842041016,0.48571333426004565,2272000,2067,1082
72,-59.63141,16.405846,-111.67731,-34.773758,472.87692,33.0,500.0,-0.38206533,-2.5259995,-0.1268374,0.015998393,-1.7159567,0.68401825,-0.015998393,0.0027679678,-0.00082654785,-0.0004786564,0.69611657,0.001535776,80.0,4304,1.0051501,0.00028579999999999995,-58.91495132446289,43.78742599487305,0.4853806591303537,2304000,2096,1097
73,-58.808857,17.828873,-122.2167,-32.903297,474.16922,49.0,500.0,-0.36385608,-2.810964,-0.16502112,0.01530472,-1.8198951,0.80259067,-0.01530472,0.002703614,-0.00086093973,-0.00046645812,0.6954311,0.0015553106,80.0,4304,1.0040498,0.00028559999999999995,-58.24037551879883,44.23680877685547,0.4850480094789109,2336000,2125,1116
74,-55.365623,15.877065,-120.98593,-34.459183,481.36923,34.0,500.0,-0.33823866,-1.7074682,-0.17645188,0.013904773,-1.4967449,0.9074383,-0.013904772,0.0033747414,-0.0010121716,-0.000831977,0.69474506,0.001638527,80.0,4304,1.0047235,0.0002854,-57.57672119140625,44.663902282714844,0.484715327783172,2368000,2154,1130
75,-56.154552,13.76614,-110.746704,-35.34865,479.41537,41.0,500.0,-0.3261614,-1.9169153,-0.17585698,0.012129429,-1.1336533,0.6109945,-0.012129429,0.0023882478,-0.0008079244,-0.0006756113,0.69405854,0.001652746,80.0,4304,1.0052047,0.0002852,-56.93126678466797,45.055450439453125,0.48438267216483244,2400000,2184,1061
76,-54.415627,12.771545,-106.07562,-28.489273,485.84616,36.0,500.0,-0.30858517,-1.8661803,-0.16985781,0.011529229,-1.7968873,0.9244152,-0.01152923,0.0030304666,-0.00081277394,-0.0005506729,0.69337153,0.0014849725,80.0,4304,1.0023266,0.000285,-56.298091888427734,45.4240837097168,0.4840500140318596,2432000,2214,1066
77,-50.64272,10.122303,-70.353714,-32.860847,500.0,500.0,500.0,-0.2905698,-1.2573436,-0.15015925,0.011426647,-0.46738997,0.6159873,-0.011426646,0.0013032329,-0.00059682946,-0.00037870416,0.69268405,0.0016102667,80.0,4304,1.003712,0.0002848,-55.67416763305664,45.77619934082031,0.48371732487131885,2464000,2242,1130
78,-53.49523,19.068052,-124.542915,-31.940424,469.63077,25.0,500.0,-0.28000665,-2.3700724,-0.10762132,0.0072207977,-1.5771699,0.67359483,-0.0072207977,0.0033387374,-0.0010530743,-0.00062137854,0.69199604,0.001826931,80.0,4304,1.0016489,0.0002846,-55.07238006591797,46.09568405151367,0.48338466268528835,2496000,2271,1107
